nest,year,clutch_size,brood_size,num_fledged,incubation_start,julian_incubation,nest_age,sunset,sex,t0,t16,t31,t46,t61,t76,t91,t106,t121,t136,t151,t166,t181,t196,t211,t226,t241,t256,t271,t286,t301,t316,t331,t346,t361,t376,t391,t406,t421,t436,t451,t466,t481,t496,t511,t526,Comments,obs_date,obs_time,start_time,stop_time,weater,fledge_date,fledge_accuracy
B17_2014,2014,3,3,3,6/3/2014,154,30,2028,Total,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"capture attempt, 11 aborts",7/2/2014,2046-2133,20:46,21:33,"cloudy, calm, 12C",7/18/2014,±1
B17_2014,2014,3,3,3,6/3/2014,154,8,2026,M,,,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, all attempted PDs may be aborted (3 secs @cavity)",6/10/2014,2150-2314,21:50,23:14,"13C, partly cloudy, calm",7/18/2014,±1
B7_2014,2014,3,3,3,6/4/2014,155,20,2029,M,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"One abort at 2136, Capture attempt,; one PD off cavity",6/23/2014,2125-2240,21:25,22:40,"13C, calm, slightly cloudy",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,49,2022,M,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"fledge watch, Unk. Thought to be M, but no vocalizations.",7/22/2014,2041-2127,20:41,21:27,"overcast, calm, 13C",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,49,2022,F,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"fledge watch, Unk. Thought to be M, but no vocalizations.",7/22/2014,2041-2127,20:41,21:27,"overcast, calm, 13C",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,49,2022,Unk,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"fledge watch, Unk. Thought to be M, but no vocalizations.",7/22/2014,2041-2127,20:41,21:27,"overcast, calm, 13C",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,49,2022,Total,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"fledge watch, Unk. Thought to be M, but no vocalizations.",7/22/2014,2041-2127,20:41,21:27,"overcast, calm, 13C",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,20,2028,M,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M capture attempt, 1 abort",6/23/2014,2125-2240,21:25,22:40,"13C, calm, slightly cloudy",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,20,2028,F,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M capture attempt, 1 abort",6/23/2014,2125-2240,21:25,22:40,"13C, calm, slightly cloudy",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,20,2028,Unk,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M capture attempt, 1 abort",6/23/2014,2125-2240,21:25,22:40,"13C, calm, slightly cloudy",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,20,2028,Total,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M capture attempt, 1 abort",6/23/2014,2125-2240,21:25,22:40,"13C, calm, slightly cloudy",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,36,2027,M,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,7/9/2014,2028-2103,20:28,21:03,"wind 5mph, partly cloudy, 20C",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,36,2027,F,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,7/9/2014,2028-2103,20:28,21:03,"wind 5mph, partly cloudy, 20C",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,36,2027,Unk,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,7/9/2014,2028-2103,20:28,21:03,"wind 5mph, partly cloudy, 20C",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,36,2027,Total,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,7/9/2014,2028-2103,20:28,21:03,"wind 5mph, partly cloudy, 20C",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,46,2021,M,1,4,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledge watch,7/19/2014,2030-2148,20:30,21:48,"partly cloudy, breezy, ~13C",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,46,2021,F,4,4,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledge watch,7/19/2014,2030-2148,20:30,21:48,"partly cloudy, breezy, ~13C",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,46,2021,Unk,1,5,7,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledge watch,7/19/2014,2030-2148,20:30,21:48,"partly cloudy, breezy, ~13C",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,46,2021,Total,6,13,11,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledge watch,7/19/2014,2030-2148,20:30,21:48,"partly cloudy, breezy, ~13C",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,48,2020,M,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presumed M but no Voc.,7/21/2014,2025-2120,20:25,21:20,"clear, cslight breeze, ~11C",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,48,2020,F,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presumed M but no Voc.,7/21/2014,2025-2120,20:25,21:20,"clear, cslight breeze, ~11C",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,48,2020,Unk,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presumed M but no Voc.,7/21/2014,2025-2120,20:25,21:20,"clear, cslight breeze, ~11C",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,48,2020,Total,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presumed M but no Voc.,7/21/2014,2025-2120,20:25,21:20,"clear, cslight breeze, ~11C",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,34,2027,M,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/7/2014,2237-2315,22:37,23:15,"cool, drizzling, cloudy",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,34,2027,F,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/7/2014,2237-2315,22:37,23:15,"cool, drizzling, cloudy",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,34,2027,Unk,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/7/2014,2237-2315,22:37,23:15,"cool, drizzling, cloudy",7/19/2014,±0
B7_2014,2014,3,3,3,6/4/2014,155,34,2027,Total,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/7/2014,2237-2315,22:37,23:15,"cool, drizzling, cloudy",7/19/2014,±0
B8_2014,2014,3,3,3,5/28/2014,148,34,2031,M,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stayed in cavity and observed for a few minutes on PD,6/30/2014,2214-2300,22:14,23:00,"Clear, subtle gusts, 16C",7/12/2014,±0
B8_2014,2014,3,3,3,5/28/2014,148,34,2031,F,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stayed in cavity and observed for a few minutes on PD,6/30/2014,2214-2300,22:14,23:00,"Clear, subtle gusts, 16C",7/12/2014,±0
B8_2014,2014,3,3,3,5/28/2014,148,34,2031,Unk,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stayed in cavity and observed for a few minutes on PD,6/30/2014,2214-2300,22:14,23:00,"Clear, subtle gusts, 16C",7/12/2014,±0
B8_2014,2014,3,3,3,5/28/2014,148,34,2031,Total,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stayed in cavity and observed for a few minutes on PD,6/30/2014,2214-2300,22:14,23:00,"Clear, subtle gusts, 16C",7/12/2014,±0
B8_2014,2014,3,2,2,5/28/2014,148,41,2027,M,,,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,capture attempt,7/7/2014,2125-2206,21:25,22:06,"windy, cloudy, 20C",7/12/2014,±0
B8_2014,2014,3,2,2,5/28/2014,148,41,2027,F,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,capture attempt,7/7/2014,2125-2206,21:25,22:06,"windy, cloudy, 20C",7/12/2014,±0
B8_2014,2014,3,2,2,5/28/2014,148,41,2027,Unk,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,capture attempt,7/7/2014,2125-2206,21:25,22:06,"windy, cloudy, 20C",7/12/2014,±0
B8_2014,2014,3,2,2,5/28/2014,148,41,2027,Total,,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,capture attempt,7/7/2014,2125-2206,21:25,22:06,"windy, cloudy, 20C",7/12/2014,±0
B13_2014,2014,3,3,3,5/29/2014,149,42,2027,M,,,,,,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, F aborts 4 times while M makes PD",7/9/2014,"2208-2223, 2251-2255",22:08,"2223, 2251","calm partly cloudy, 11C",7/14/2014,±1
B13_2014,2014,3,3,3,5/29/2014,149,42,2027,F,,,,,,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, F aborts 4 times while M makes PD",7/9/2014,"2208-2223, 2251-2255",22:08,"2223, 2251","calm partly cloudy, 11C",7/14/2014,±1
B13_2014,2014,3,3,3,5/29/2014,149,42,2027,Unk,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, F aborts 4 times while M makes PD",7/9/2014,"2208-2223, 2251-2255",22:08,"2223, 2251","calm partly cloudy, 11C",7/14/2014,±1
B13_2014,2014,3,3,3,5/29/2014,149,42,2027,Total,,,,,,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, F aborts 4 times while M makes PD",7/9/2014,"2208-2223, 2251-2255",22:08,"2223, 2251","calm partly cloudy, 11C",7/14/2014,±1
B13_2014,2014,3,3,3,5/29/2014,149,47,2024,M,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fledgewatch,7/14/2014,2004-2105,20:04,21:05,"overcast, calm, ~10C",7/14/2014,±1
B13_2014,2014,3,3,3,5/29/2014,149,47,2024,F,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fledgewatch,7/14/2014,2004-2105,20:04,21:05,"overcast, calm, ~10C",7/14/2014,±1
B13_2014,2014,3,3,3,5/29/2014,149,47,2024,Unk,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fledgewatch,7/14/2014,2004-2105,20:04,21:05,"overcast, calm, ~10C",7/14/2014,±1
B13_2014,2014,3,3,3,5/29/2014,149,47,2024,Total,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fledgewatch,7/14/2014,2004-2105,20:04,21:05,"overcast, calm, ~10C",7/14/2014,±1
B13_2014,2014,3,3,3,5/29/2014,149,23,2028,M,,,,,2,0,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/20/2014,2142-2329,21:42,23:29,"15C, clear, calm",7/14/2014,±1
B13_2014,2014,3,3,3,5/29/2014,149,23,2028,F,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/20/2014,2142-2329,21:42,23:29,"15C, clear, calm",7/14/2014,±1
B13_2014,2014,3,3,3,5/29/2014,149,23,2028,Unk,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/20/2014,2142-2329,21:42,23:29,"15C, clear, calm",7/14/2014,±1
B13_2014,2014,3,3,3,5/29/2014,149,23,2028,Total,,,,,2,0,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/20/2014,2142-2329,21:42,23:29,"15C, clear, calm",7/14/2014,±1
B13_2014,2014,3,3,3,5/29/2014,149,26,2028,M,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 aborted PDs during M capture,6/23/2014,2128-2226,21:28,22:26,"recent precip.,cloudy, 11C, calm",7/14/2014,±1
B13_2014,2014,3,3,3,5/29/2014,149,26,2028,F,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 aborted PDs during M capture,6/23/2014,2128-2226,21:28,22:26,"recent precip.,cloudy, 11C, calm",7/14/2014,±1
B13_2014,2014,3,3,3,5/29/2014,149,26,2028,Unk,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 aborted PDs during M capture,6/23/2014,2128-2226,21:28,22:26,"recent precip.,cloudy, 11C, calm",7/14/2014,±1
B13_2014,2014,3,3,3,5/29/2014,149,26,2028,Total,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 aborted PDs during M capture,6/23/2014,2128-2226,21:28,22:26,"recent precip.,cloudy, 11C, calm",7/14/2014,±1
B13_2014,2014,3,3,3,5/29/2014,149,41,2027,M,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,nest obs.,7/7/2014,2400-2445,24:00:00,24:45:00,"cloudy, gusty, rain, ~16C",7/14/2014,±1
B13_2014,2014,3,3,3,5/29/2014,149,41,2027,F,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,nest obs.,7/7/2014,2400-2445,24:00:00,24:45:00,"cloudy, gusty, rain, ~16C",7/14/2014,±1
B13_2014,2014,3,3,3,5/29/2014,149,41,2027,Unk,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,nest obs.,7/7/2014,2400-2445,24:00:00,24:45:00,"cloudy, gusty, rain, ~16C",7/14/2014,±1
B13_2014,2014,3,3,3,5/29/2014,149,41,2027,Total,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,nest obs.,7/7/2014,2400-2445,24:00:00,24:45:00,"cloudy, gusty, rain, ~16C",7/14/2014,±1
B2_2014,2014,2,2,2,6/4/2014,155,34,2027,M,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,7/7/2014,2028-2140,20:28,21:40,"mostly cloudy, gusty, 24C",7/19/2014,±1
B2_2014,2014,2,2,2,6/4/2014,155,34,2027,F,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,7/7/2014,2028-2140,20:28,21:40,"mostly cloudy, gusty, 24C",7/19/2014,±1
B2_2014,2014,2,2,2,6/4/2014,155,34,2027,Unk,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,7/7/2014,2028-2140,20:28,21:40,"mostly cloudy, gusty, 24C",7/19/2014,±1
B2_2014,2014,2,2,2,6/4/2014,155,34,2027,Total,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,7/7/2014,2028-2140,20:28,21:40,"mostly cloudy, gusty, 24C",7/19/2014,±1
A43_2014,2014,3,3,,6/4/2014,155,34,2027,M,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,7/7/2014,2225-2246,22:25,22:46,"Full clouds, sprinke, wind <5 mph, 16C",7/19/2014,±2
A43_2014,2014,3,3,,6/4/2014,155,34,2027,F,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,7/7/2014,2225-2246,22:25,22:46,"Full clouds, sprinke, wind <5 mph, 16C",7/19/2014,±2
A43_2014,2014,3,3,,6/4/2014,155,34,2027,Unk,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,7/7/2014,2225-2246,22:25,22:46,"Full clouds, sprinke, wind <5 mph, 16C",7/19/2014,±2
A43_2014,2014,3,3,,6/4/2014,155,34,2027,Total,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,7/7/2014,2225-2246,22:25,22:46,"Full clouds, sprinke, wind <5 mph, 16C",7/19/2014,±2
BG5_2014,2014,?,2,,5/29/2014,149,30,2031,M,,,,,,2,1,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,6/27/2014,"2216-2245,2255-2312",22:16,224522:55,N/A,,
BG5_2014,2014,?,2,,5/29/2014,149,30,2031,F,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,6/27/2014,"2216-2245,2255-2312",22:16,224522:55,N/A,,
BG5_2014,2014,?,2,,5/29/2014,149,30,2031,Unk,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,6/27/2014,"2216-2245,2255-2312",22:16,224522:55,N/A,,
BG5_2014,2014,?,2,,5/29/2014,149,30,2031,Total,,,,,,2,1,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,6/27/2014,"2216-2245,2255-2312",22:16,224522:55,N/A,,
BG5_2014,2014,?,2,,5/29/2014,149,40,2027,M,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,7/7/2014,0104-0119,1:04,1:19,"cool, cloudy, gusts 5-15 mph",7/13/2014,±1
BG5_2015,2014,?,2,,5/29/2014,149,40,2027,F,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,7/7/2014,0104-0119,1:04,1:19,"cool, cloudy, gusts 5-15 mph",7/13/2014,±1
BG5_2016,2014,?,2,,5/29/2014,149,40,2027,Unk,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,7/7/2014,0104-0119,1:04,1:19,"cool, cloudy, gusts 5-15 mph",7/13/2014,±1
BG5_2017,2014,?,2,,5/29/2014,149,40,2027,Total,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,7/7/2014,0104-0119,1:04,1:19,"cool, cloudy, gusts 5-15 mph",7/13/2014,±1
A10_2014,2014,3,3,3,5/30/2014,150,13,2026,M,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture attempt, 4 aborted PDs",6/11/2014,2221-2301,22:21,23:01,"7.2C, partly cloudy, slight wind",7/14/2014,±0
A10_2014,2014,3,3,3,5/30/2014,150,49,2022,M,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nest. Fledge at 2058, PDs to new Fledgeling afterward.",7/17/2014,2020-2129,20:20,21:29,"calm, partly cloudy, 10C",7/14/2014,±0
A10_2014,2014,3,3,3,5/30/2014,150,49,2022,F,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nest. Fledge at 2058, PDs to new Fledgeling afterward.",7/17/2014,2020-2129,20:20,21:29,"calm, partly cloudy, 10C",7/14/2014,±0
A10_2014,2014,3,3,3,5/30/2014,150,49,2022,Unk,8,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nest. Fledge at 2058, PDs to new Fledgeling afterward.",7/17/2014,2020-2129,20:20,21:29,"calm, partly cloudy, 10C",7/14/2014,±0
A10_2014,2014,3,3,3,5/30/2014,150,49,2022,Total,8,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nest. Fledge at 2058, PDs to new Fledgeling afterward.",7/17/2014,2020-2129,20:20,21:29,"calm, partly cloudy, 10C",7/14/2014,±0
A10_2014,2014,3,3,3,5/30/2014,150,25,2028,M,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/23/2014,2029-2130,20:29,21:30,"mostly cludy, calm, 9.5C",7/14/2014,±0
A10_2014,2014,3,3,3,5/30/2014,150,25,2028,F,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/23/2014,2029-2130,20:29,21:30,"mostly cludy, calm, 9.5C",7/14/2014,±0
A10_2014,2014,3,3,3,5/30/2014,150,25,2028,Unk,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/23/2014,2029-2130,20:29,21:30,"mostly cludy, calm, 9.5C",7/14/2014,±0
A10_2014,2014,3,3,3,5/30/2014,150,25,2028,Total,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/23/2014,2029-2130,20:29,21:30,"mostly cludy, calm, 9.5C",7/14/2014,±0
A10_2014,2014,3,3,3,5/30/2014,150,41,2027,M,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nest observation,7/9/2014,2110-2130,21:10,21:30,"clear, calm~13C",7/14/2014,±0
A10_2014,2014,3,3,3,5/30/2014,150,41,2027,F,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nest observation,7/9/2014,2110-2130,21:10,21:30,"clear, calm~13C",7/14/2014,±0
A10_2014,2014,3,3,3,5/30/2014,150,41,2027,Unk,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nest observation,7/9/2014,2110-2130,21:10,21:30,"clear, calm~13C",7/14/2014,±0
A10_2014,2014,3,3,3,5/30/2014,150,41,2027,Total,,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nest observation,7/9/2014,2110-2130,21:10,21:30,"clear, calm~13C",7/14/2014,±0
A10_2014,2014,3,3,3,5/30/2014,150,44,2025,M,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/12/2014,2040-2114,20:40,21:14,"cloudy, sprinkling, calm<5mph,14C",7/14/2014,±0
A10_2014,2014,3,3,3,5/30/2014,150,44,2025,F,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/12/2014,2040-2114,20:40,21:14,"cloudy, sprinkling, calm<5mph,14C",7/14/2014,±0
A10_2014,2014,3,3,3,5/30/2014,150,44,2025,Unk,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/12/2014,2040-2114,20:40,21:14,"cloudy, sprinkling, calm<5mph,14C",7/14/2014,±0
A10_2014,2014,3,3,3,5/30/2014,150,44,2025,Total,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/12/2014,2040-2114,20:40,21:14,"cloudy, sprinkling, calm<5mph,14C",7/14/2014,±0
A10_2014,2014,3,3,3,5/30/2014,150,45,2025,M,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/13/2014,2045-2130,20:45,21:30,"Overcast, wind>5mph",7/14/2014,±0
A10_2014,2014,3,3,3,5/30/2014,150,45,2025,F,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/13/2014,2045-2130,20:45,21:30,"Overcast, wind>5mph",7/14/2014,±0
A10_2014,2014,3,3,3,5/30/2014,150,45,2025,Unk,3,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/13/2014,2045-2130,20:45,21:30,"Overcast, wind>5mph",7/14/2014,±0
A10_2014,2014,3,3,3,5/30/2014,150,45,2025,Total,4,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/13/2014,2045-2130,20:45,21:30,"Overcast, wind>5mph",7/14/2014,±0
A27_2014,2014,3,3,3,6/1/2014,152,11,2026,M,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture attempt,6/11/2014,2252-2341,22:52,23:41,"calm, cloudy, 10 C",7/16/2014,±1
A27_2014,2014,3,3,3,6/1/2014,152,37,2030,M,,,,,,0,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,M captured at 2214 until 2225,7/7/2014,"2153-2238,2301-2316",21:53,223823:01,"overcast, moderately windy, light rain, 14C",7/16/2014,±1
A27_2014,2014,3,3,3,6/1/2014,152,37,2030,F,,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,M captured at 2214 until 2225,7/7/2014,"2153-2238,2301-2316",21:53,223823:01,"overcast, moderately windy, light rain, 14C",7/16/2014,±1
A27_2014,2014,3,3,3,6/1/2014,152,37,2030,Unk,,,,,,4,0,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,M captured at 2214 until 2225,7/7/2014,"2153-2238,2301-2316",21:53,223823:01,"overcast, moderately windy, light rain, 14C",7/16/2014,±1
A27_2014,2014,3,3,3,6/1/2014,152,37,2030,Total,,,,,,4,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,M captured at 2214 until 2225,7/7/2014,"2153-2238,2301-2316",21:53,223823:01,"overcast, moderately windy, light rain, 14C",7/16/2014,±1
A27_2014,2014,3,3,3,6/1/2014,152,31,2028,M,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,7/1/2014,2318-2343,23:18,23:43,"cloudy, light wind, light rain, 9C",7/16/2014,±1
A27_2014,2014,3,3,3,6/1/2014,152,31,2028,F,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,7/1/2014,2318-2343,23:18,23:43,"cloudy, light wind, light rain, 9C",7/16/2014,±1
A27_2014,2014,3,3,3,6/1/2014,152,31,2028,Unk,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,7/1/2014,2318-2343,23:18,23:43,"cloudy, light wind, light rain, 9C",7/16/2014,±1
A27_2014,2014,3,3,3,6/1/2014,152,31,2028,Total,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,Capture Attempt,7/1/2014,2318-2343,23:18,23:43,"cloudy, light wind, light rain, 9C",7/16/2014,±1
A27_2014,2014,3,3,3,6/1/2014,152,20,2028,M,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/20/2014,2130-2258,21:30,22:58,NA,7/16/2014,±1
A27_2014,2014,3,3,3,6/1/2014,152,20,2028,F,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/20/2014,2130-2258,21:30,22:58,NA,7/16/2014,±1
A27_2014,2014,3,3,3,6/1/2014,152,20,2028,Unk,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/20/2014,2130-2258,21:30,22:58,NA,7/16/2014,±1
A27_2014,2014,3,3,3,6/1/2014,152,20,2028,Total,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/20/2014,2130-2258,21:30,22:58,NA,7/16/2014,±1
A27_2014,2014,3,3,3,6/1/2014,152,24,2028,M,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2014,2300-2350,23:00,23:50,"clear, calm, 4C",7/16/2014,±1
A27_2014,2014,3,3,3,6/1/2014,152,24,2028,F,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2014,2300-2350,23:00,23:50,"clear, calm, 4C",7/16/2014,±1
A27_2014,2014,3,3,3,6/1/2014,152,24,2028,Unk,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2014,2300-2350,23:00,23:50,"clear, calm, 4C",7/16/2014,±1
A27_2014,2014,3,3,3,6/1/2014,152,24,2028,Total,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2014,2300-2350,23:00,23:50,"clear, calm, 4C",7/16/2014,±1
